description	price	prime	url	stars	num_reviews
Lewttyer Adattatore di alimentazione per scheda grafica 8 spillo pin doppio gpu cavo potenza pcie supply femmina maschio estensione 8 pin adattatore fornitura	14,90	False	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTo1MjI3NjI2MzIyODExNjcyOjE2OTkxMDc0NzU6c3BfYnRmOjIwMDczMTUyMTg3MTk4OjowOjo&url=%2FAdattatore-alimentazione-estensione-adattatore-fornitura%2Fdp%2FB09DWZS9XQ%2Fref%3Dsr_1_396_sspa%3Fkeywords%3Dgpu%26qid%3D1699107475%26sr%3D8-396-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1	4,5	69
HP AMD FirePro 2270 NVIDIA QUADRO RTX5000 16GB CTLR	1.719,00	False	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTo4Mzc1NDY1MjU4MTk2NjcyOjE2OTkxMDc1NzY6c3BfYXRmX25leHQ6MjAxNDE0MjY2NDU0OTg6OjA6Og&url=%2FHP-NVIDIA-Quadro-5000-16GB%2Fdp%2FB07PJSNX3F%2Fref%3Dsr_1_433_sspa%3Fkeywords%3Dgpu%26qid%3D1699107576%26sr%3D8-433-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1	4,7	2
Pvczool Scheda grafica GT210 1GB DDR2 64 bit PCIE 2.0 GPU Scheda Video Desktop DVI VGA Compatibile	39,94	False	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTo4Mzc1NDY1MjU4MTk2NjcyOjE2OTkxMDc1NzY6c3BfYXRmX25leHQ6MzAwMDIyMjY5MTgxNzMyOjowOjo&url=%2FPvczool-Scheda-grafica-Desktop-Compatibile%2Fdp%2FB0BQHZ59XM%2Fref%3Dsr_1_434_sspa%3Fkeywords%3Dgpu%26qid%3D1699107576%26sr%3D8-434-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1		
Ocnvlia HD6770 PCIE X16 PCI-E 2.0 Scheda Grafica Discreta GPU 1GB GDDR5 Scheda Video VGA DVI Un 128 Bit per AMD Radeon HD6770	110,21	False	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTo4Mzc1NDY1MjU4MTk2NjcyOjE2OTkxMDc1NzY6c3BfYXRmX25leHQ6MzAwMDE5NzI5MjU4NzMyOjowOjo&url=%2FOcnvlia-HD6770-PCIE-X16-PCI%2Fdp%2FB0B7VPFWDZ%2Fref%3Dsr_1_435_sspa%3Fkeywords%3Dgpu%26qid%3D1699107576%26sr%3D8-435-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1	3,0	3
PCIE Riser Card 8 condensatori, GPU Extender Riser Card per Bitcoin Litecoin ETH Ethereum Mining, con cavo di prolunga USB 3.0 da 60 cm e cavo di alimentazione SATA 6PIN (V009s-PLUS, 2 pezzi)	18,99	False	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTo4Mzc1NDY1MjU4MTk2NjcyOjE2OTkxMDc1NzY6c3BfYXRmX25leHQ6MjAwMzAyMDE1MTcxOTg6OjA6Og&url=%2Fcondensatori-Extender-Litecoin-alimentazione-V009s-PLUS%2Fdp%2FB09M38G7Z5%2Fref%3Dsr_1_436_sspa%3Fkeywords%3Dgpu%26qid%3D1699107576%26sr%3D8-436-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1	4,3	119
EKWB Kit di disconnessione rapida GPU EK-Pro	135,30	False	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTo4Mzc1NDY1MjU4MTk2NjcyOjE2OTkxMDc1NzY6c3BfbXRmOjIwMTI0MzQ5MzIyMDk4OjowOjo&url=%2FEKWB-EK-Pro-Kit-disconnessione-rapida%2Fdp%2FB0855BBLPM%2Fref%3Dsr_1_437_sspa%3Fkeywords%3Dgpu%26qid%3D1699107576%26sr%3D8-437-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1	5,0	3
CINNANI Supporto scheda grafica, Staffa per GPU 50-80MM, Staffa di Supporto in lega di alluminio e magnesio Nero, Supporto Scheda Video, GPU Stütze Bracke	14,88	False	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTo4Mzc1NDY1MjU4MTk2NjcyOjE2OTkxMDc1NzY6c3BfbXRmOjMwMDA4MDAyNTE0MTYzMjo6MDo6&url=%2FCINNANI-Supporto-grafica-alluminio-magnesio%2Fdp%2FB0CC2RP2RC%2Fref%3Dsr_1_438_sspa%3Fkeywords%3Dgpu%26qid%3D1699107576%26sr%3D8-438-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1	4,7	21
upHere Supporto GPU 5V ARGB Scheda Grafica con striscia a doppio LED,Regolazione a 360 gradi,impedisce l'abbassamento, per tutte le Schede Grafiche,GH05CK-D	29,99	False	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTo4Mzc1NDY1MjU4MTk2NjcyOjE2OTkxMDc1NzY6c3BfbXRmOjIwMTYwMTQ2NTM0Nzk4OjowOjo&url=%2FupHere-Supporto-Regolazione-impedisce-labbassamento%2Fdp%2FB0C27XQGDB%2Fref%3Dsr_1_439_sspa%3Fkeywords%3Dgpu%26qid%3D1699107576%26sr%3D8-439-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1	4,5	4
EKWB Piastra posteriore attiva della GPU di Strix RTX 3080/3090 di EK-Quantum, acetale	169,99	False	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTo4Mzc1NDY1MjU4MTk2NjcyOjE2OTkxMDc1NzY6c3BfbXRmOjIwMTI0MzQ5MzIwMDk4OjowOjo&url=%2FEKWB-EK-Quantum-Vector-Active-Acetale%2Fdp%2FB09C552511%2Fref%3Dsr_1_440_sspa%3Fkeywords%3Dgpu%26qid%3D1699107576%26sr%3D8-440-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1	4,8	9
Mini PC ARM, Khadas Edge2 RK3588S 16+64G con CPU a 8 core a 64 bit, GPU ARM Mali-G610 MP4, 6 TOPS AI NPU, Wi-Fi 6, Bluetooth 5.0, display e decoder 8K, pagine 4K e 4 displays separati	274,99	False	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTo4Mzc1NDY1MjU4MTk2NjcyOjE2OTkxMDc1NzY6c3BfbXRmOjMwMDA4MzY0NTQ1NjQzMjo6MDo6&url=%2FRK3588S-Mali-G610-Bluetooth-displays-separati%2Fdp%2FB0BFWXD9BK%2Fref%3Dsr_1_441_sspa%3Fkeywords%3Dgpu%26qid%3D1699107576%26sr%3D8-441-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1	5,0	1
Gintai - Cavo di Alimentazione per Scheda Grafica CPU 8 Pin Maschio a Doppio PCIe 8 Pin Femmina, Ricambio per NVIDIA Tesla K80/M40/M60/P40/P100 030-0571-000 (10 cm)	14,98	False	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTo4Mzc1NDY1MjU4MTk2NjcyOjE2OTkxMDc1NzY6c3BfbXRmOjMwMDAyNzUwMzExMzczMjo6MDo6&url=%2FGintai-alimentazione-scheda-grafica-030-0571-000%2Fdp%2FB086BRVW34%2Fref%3Dsr_1_442_sspa%3Fkeywords%3Dgpu%26qid%3D1699107576%26sr%3D8-442-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1	4,8	12
EZDIY-FAB Staffa Porta Scheda Grafica Verticale con LED ARGB 5V 3 Pin,Montaggio GPU,Kit Supporto Scheda Video VGA con Cavo Riser PCIE3.0-Nero	38,99	False	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTo4Mzc1NDY1MjU4MTk2NjcyOjE2OTkxMDc1NzY6c3BfbXRmOjIwMDQ2OTM0NDQ1Njk4OjowOjo&url=%2FEZDIY-FAB-Verticale-Montaggio-GPU-PCIE3-0-Nero%2Fdp%2FB08R9PDBTD%2Fref%3Dsr_1_443_sspa%3Fkeywords%3Dgpu%26qid%3D1699107576%26sr%3D8-443-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1	3,9	720
Bewinner Scheda Grafica RX580 8GB, GDDR5 256bit Scheda Grafica per Computer con Doppia Ventola 1284MHz 7000MHz Scheda Grafica Discreta per Giochi per Computer Desktop con HDMI, DP X 3, DVI	131,09	False	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTo4Mzc1NDY1MjU4MTk2NjcyOjE2OTkxMDc1NzY6c3BfYnRmOjMwMDA2ODUyMzc5NjQzMjo6MDo6&url=%2FBewinner-Grafica-Computer-Ventola-Discreta%2Fdp%2FB0BW9HX368%2Fref%3Dsr_1_444_sspa%3Fkeywords%3Dgpu%26qid%3D1699107576%26sr%3D8-444-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1	3,0	1
